rocket_id,design_id,regime_label,p_unstable,servo_slew_deg_s,exp4_full_go,exp1_go,baseline_agrees,n_decision_flips,candidate_false_optimism,candidate_false_pessimism,needs_paired_run,decision_flip_wind,decision_flip_slew,decision_flip_sensor_noise,decision_flip_backlash,decision_flip_thrust_var,decision_flip_latency,decision_flip_deadband
R0726,726,INFEASIBLE,1.8250886692453787,26.73928101673989,False,False,True,4,True,False,True,1,1,1,0,1,0,0
R0727,727,INFEASIBLE,1.6463890042361262,29.53905474122748,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0728,728,FRAGILE,1.8939094265778973,88.81472050858216,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0729,729,EASY,1.3256978023202108,68.98581983266112,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0730,730,EASY,1.2070147887076097,96.32189218026028,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0731,731,EASY,1.069439499464423,73.93350622892014,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0732,732,EASY,0.8781516066586244,73.17780308642149,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0733,733,FRAGILE,2.1477040419544497,56.42621909181271,False,True,False,5,False,True,True,1,1,1,0,1,0,1
R0734,734,INFEASIBLE,1.6270903088920166,20.57268212200649,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0735,735,EASY,1.0040124355646585,58.67092964729154,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0736,736,EASY,1.0878593821283278,45.68988836463448,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0737,737,EASY,1.1527849417846514,109.31881788219832,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0738,738,EASY,0.7513047556629204,114.55075334933596,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0739,739,EASY,0.4485381508400598,105.5955644020584,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0740,740,FRAGILE,1.9244070890646403,36.74811180492034,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R0741,741,INFEASIBLE,1.4961871953018182,65.49601837079376,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0742,742,EASY,0.9169296274767168,114.97338028003858,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0743,743,EASY,1.203215585617145,64.30262204436487,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0744,744,EASY,1.60629001304531,32.416083671515885,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0745,745,EASY,1.1873943497687598,109.18253917026593,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0746,746,FRAGILE,0.6596714103869779,35.328892346239805,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R0747,747,FRAGILE,0.5081708874860325,47.999796726632894,False,True,False,3,False,True,True,1,0,1,1,0,0,0
R0748,748,INFEASIBLE,0.7029239566321618,45.92783633381913,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0749,749,EASY,1.7082846381630532,103.44677580155113,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0750,750,INFEASIBLE,1.4248320927373566,34.46431710829027,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0751,751,EASY,1.0450948308896464,56.8234755314612,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0752,752,EASY,0.3717513947507491,111.10740746865004,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0753,753,EASY,0.9469191088023674,69.05529438201026,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0754,754,FRAGILE,2.6682979016947423,74.7195969757991,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0755,755,EASY,0.594972408246666,81.93031514090107,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0756,756,FRAGILE,0.3506062720651572,24.38677957063637,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0757,757,FRAGILE,1.7903181563850046,74.99745791027578,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0758,758,INFEASIBLE,1.8435876741757624,22.61148642133679,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0759,759,FRAGILE,2.0032297964856536,65.29330249869633,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R0760,760,FRAGILE,0.3891130897337101,39.6305280164609,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0761,761,FRAGILE,1.5351853129546782,71.06190023492294,True,True,True,2,False,False,True,0,0,0,1,0,1,0
R0762,762,INFEASIBLE,0.5811858582949444,36.14036100230199,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0763,763,EASY,1.0421656572004228,119.72120150395736,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0764,764,INFEASIBLE,1.5685273175543095,33.36011286648362,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0765,765,EASY,2.0707899590209284,99.67478265754175,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0766,766,EASY,1.2133066333677325,43.854495947860784,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0767,767,EASY,1.4119757397032746,24.0588659913382,True,True,True,1,False,False,True,0,0,0,0,0,1,0
R0768,768,EASY,2.3050330492957847,113.67121045202154,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0769,769,EASY,1.2522330486794164,80.72219836587563,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0770,770,FRAGILE,0.6608863298892985,72.32366975831943,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0771,771,FRAGILE,1.1921321989900615,55.9607628755334,False,True,False,4,False,True,True,1,0,1,1,1,0,0
R0772,772,FRAGILE,2.141048900484422,99.2173374620757,False,True,False,2,False,True,True,0,0,1,0,1,0,0
R0773,773,FRAGILE,2.171457928124429,111.41130123853507,False,True,False,5,False,True,True,0,1,1,1,1,1,0
R0774,774,INFEASIBLE,1.6467068150571906,25.54363314286559,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0775,775,EASY,0.4097720660078199,41.82000773335615,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0776,776,EASY,0.9688280776636964,40.42968291724207,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0777,777,FRAGILE,0.7335888534636743,20.435278092589588,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0778,778,FRAGILE,1.186990787517877,74.19801127980372,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0779,779,FRAGILE,2.3578890011566767,80.93032288199012,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0780,780,EASY,0.7827195017604338,71.1094945308628,True,True,True,2,False,False,True,0,1,0,0,1,0,0
R0781,781,FRAGILE,0.9367224916965242,32.69148691705979,False,True,False,3,False,True,True,1,0,1,0,1,0,0
R0782,782,INFEASIBLE,1.3809388031473036,52.972036858552094,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0783,783,INFEASIBLE,1.367388215746636,46.3642083673165,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0784,784,FRAGILE,2.34250161535734,106.28956960459028,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0785,785,FRAGILE,1.1288269885333662,81.84498321976093,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0786,786,FRAGILE,0.4784209800604053,112.65515751990124,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0787,787,EASY,0.9034805020555352,82.62352108225316,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0788,788,FRAGILE,1.2006991962882931,27.088151545434496,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0789,789,EASY,1.222640948746721,73.72718944796146,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0790,790,EASY,0.6794486909473432,116.80292764783536,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0791,791,INFEASIBLE,1.9720352649695976,34.779742435901895,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0792,792,EASY,0.9488822381289994,111.91858730213391,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0793,793,FRAGILE,2.8250820044617946,95.45073333234836,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R0794,794,FRAGILE,0.5019281150323938,78.4140180348214,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0795,795,FRAGILE,1.7709443374985376,107.173557018976,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0796,796,EASY,0.7424007453814793,43.02712738039958,False,True,False,4,False,True,True,1,0,1,1,0,0,1
R0797,797,FRAGILE,1.0470818488799027,42.956537981688925,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0798,798,INFEASIBLE,1.5895588296532692,36.65663237201005,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0799,799,EASY,1.114415085090788,48.81462243183904,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0800,800,EASY,1.7127127537463074,118.3755578906092,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0801,801,FRAGILE,1.3751169571982005,96.79110010442788,False,True,False,6,False,True,True,1,1,1,0,1,1,1
R0802,802,EASY,0.3725880839962397,75.11705610369214,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0803,803,EASY,1.1477181190764745,30.35091460550549,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0804,804,FRAGILE,1.1892834938171704,83.17543554422679,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0805,805,EASY,0.5211693702486264,46.84526356125288,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0806,806,INFEASIBLE,1.8726204188373723,37.91951754246321,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0807,807,EASY,1.1009556751168723,22.13300028473488,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0808,808,FRAGILE,1.501648385313384,114.71267481406184,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0809,809,FRAGILE,1.65530307761556,106.41850876479845,False,True,False,3,False,True,True,1,0,1,0,0,0,1
R0810,810,FRAGILE,0.7606708513488016,35.99985627964531,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0811,811,EASY,2.0890162853986056,31.479979000518725,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0812,812,FRAGILE,0.4621655310846213,88.61481590160913,True,True,True,2,False,False,True,0,1,0,0,0,0,1
R0813,813,INFEASIBLE,0.5594472131257939,39.753610046556375,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0814,814,EASY,1.4458125489098417,58.35527752755014,False,True,False,3,False,True,True,0,1,1,1,0,0,0
R0815,815,FRAGILE,0.8132438046913749,104.93519376834432,False,True,False,6,False,True,True,1,1,1,1,1,1,0
R0816,816,FRAGILE,1.098587140050436,58.64879587404353,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0817,817,FRAGILE,1.249310135595028,52.41181942572306,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0818,818,FRAGILE,1.4298486246901407,92.55742550610664,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0819,819,EASY,0.647935797247243,110.8721848067226,True,True,True,2,False,False,True,0,0,0,1,0,1,0
R0820,820,EASY,0.3564822299836486,97.26253726814517,False,True,False,7,False,True,True,1,1,1,1,1,1,1
R0821,821,INFEASIBLE,2.610231723788972,31.180432339238006,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0822,822,EASY,0.7418396486369094,51.123456582866496,False,True,False,4,False,True,True,1,0,1,1,0,0,1
R0823,823,EASY,0.4469434364262217,92.41300185434496,True,True,True,2,False,False,True,0,1,0,0,1,0,0
R0824,824,EASY,0.4634763143696356,27.279462551039256,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0825,825,EASY,1.8957243771741843,113.5380091274595,False,True,False,3,False,True,True,0,1,1,0,1,0,0
R0826,826,EASY,1.2233086932621584,106.03771431691666,False,True,False,3,False,True,True,1,0,1,1,0,0,0
R0827,827,EASY,1.14462780156183,44.74100339291709,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0828,828,FRAGILE,1.2822492737294022,50.07706670232679,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0829,829,FRAGILE,1.0267038837767033,42.85113628370476,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0830,830,EASY,0.4797224146923072,84.77663821914648,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0831,831,EASY,0.5854266693096621,92.30221322345552,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0832,832,FRAGILE,0.7457727545687023,53.74122623813911,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0833,833,INFEASIBLE,0.8325551611722425,42.39235517001562,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0834,834,EASY,1.1236734912042994,69.81644208074306,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0835,835,EASY,0.9670966021750332,116.83872920376888,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0836,836,EASY,1.6413498021045183,73.00619238020988,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0837,837,FRAGILE,0.6091104061875976,114.20643405572233,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0838,838,INFEASIBLE,2.6984110472250267,85.83322718781243,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R0839,839,FRAGILE,1.1608958603351955,87.34893189306696,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0840,840,FRAGILE,0.9488310739981498,59.15256689450997,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0841,841,INFEASIBLE,0.6441898106365379,40.94191912257915,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0842,842,FRAGILE,0.4339907242195683,87.90504109159114,True,True,True,1,False,False,True,0,0,0,0,0,0,1
R0843,843,FRAGILE,0.6518600967550623,118.6355610485316,True,True,True,3,False,False,True,0,1,0,1,1,0,0
R0844,844,EASY,1.486783299834001,108.24246179917192,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0845,845,INFEASIBLE,2.183821374220796,67.20358644799717,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R0846,846,FRAGILE,1.710710593684342,100.2492932612898,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0847,847,FRAGILE,1.3752612947650862,28.72350978196643,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0848,848,FRAGILE,1.4571984296157128,54.124689852248366,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0849,849,FRAGILE,1.792374659074104,68.31560968889283,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R0850,850,EASY,0.4938409367694984,109.91662920616048,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0851,851,EASY,1.269060485242528,45.29070512081111,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0852,852,INFEASIBLE,2.5668404519677144,112.16171316889296,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R0853,853,EASY,1.8354218767899224,42.289366940454265,False,True,False,4,False,True,True,1,0,1,0,1,1,0
R0854,854,INFEASIBLE,2.581348579363972,21.730374228514897,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0855,855,INFEASIBLE,1.6846233513947082,29.85903471563912,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0856,856,INFEASIBLE,0.5364492062501613,96.54390582950428,False,False,True,5,True,False,True,1,1,1,1,1,0,0
R0857,857,INFEASIBLE,2.239316477786621,21.329473370736054,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0858,858,EASY,1.4305183009081444,78.72456529514972,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0859,859,FRAGILE,2.6847356306925265,89.4490866322031,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0860,860,FRAGILE,1.5749802881032526,93.60730610046204,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0861,861,FRAGILE,0.3545730731625998,107.14700866537724,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0862,862,FRAGILE,1.3266375379021775,71.72415666497471,False,True,False,4,False,True,True,1,0,1,1,1,0,0
R0863,863,EASY,0.7427084485149518,42.47799886909685,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0864,864,FRAGILE,0.8967813002009001,20.650560153010844,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0865,865,FRAGILE,1.5542343678029382,88.18950666463363,True,True,True,3,False,False,True,0,0,0,1,0,1,1
R0866,866,FRAGILE,2.265972929621176,110.280385279114,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0867,867,EASY,0.4345514005244765,65.92497898249019,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0868,868,EASY,2.3161080023773377,113.45776921464606,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0869,869,EASY,0.8676030468292102,70.88134939811327,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0870,870,EASY,1.336091644658172,118.47518994968156,False,True,False,5,False,True,True,0,1,1,1,1,0,1
R0871,871,FRAGILE,0.9856604510693968,103.84601308080023,True,True,True,2,False,False,True,0,0,0,1,0,1,0
R0872,872,FRAGILE,1.209451921234133,72.38366206644346,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0873,873,EASY,1.754129814527647,95.6470148759585,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0874,874,FRAGILE,1.7864196128242449,83.60035446834522,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0875,875,EASY,0.7874974739328006,88.92496295566647,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0876,876,EASY,1.2382096797888178,87.20135986790707,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0877,877,FRAGILE,1.354320840386127,102.20045530494818,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0878,878,EASY,1.5057312204743802,75.4420319053629,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0879,879,FRAGILE,2.329256062557401,102.81997713249072,False,True,False,3,False,True,True,1,0,1,0,1,0,0
R0880,880,INFEASIBLE,1.0471325020257178,56.85256639320558,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0881,881,EASY,1.1900104840859105,108.81879868731215,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0882,882,INFEASIBLE,2.5676048497562736,38.39488023127477,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R0883,883,INFEASIBLE,1.824587026477526,24.66139665304981,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0884,884,INFEASIBLE,3.167389364804669,48.010458891331794,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0885,885,FRAGILE,0.7695671063123959,70.61798854355563,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R0886,886,EASY,1.083226098809922,20.98023718190588,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0887,887,INFEASIBLE,2.641068003124337,38.6210181298114,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R0888,888,INFEASIBLE,2.2674072485042727,38.52293045163946,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0889,889,EASY,0.3278720418403493,109.41730686386671,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0890,890,EASY,0.3776839350755997,56.92092812042977,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0891,891,FRAGILE,1.031873493308998,43.76434338988805,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0892,892,EASY,1.1550421462563254,81.51013776430247,False,True,False,5,False,True,True,1,0,1,1,0,1,1
R0893,893,FRAGILE,1.035336913696093,52.76413430352704,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0894,894,EASY,0.634067423166439,72.74710722665941,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0895,895,INFEASIBLE,1.223900174403296,86.56182892033567,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0896,896,FRAGILE,2.44910562662813,33.458598550271134,False,True,False,3,False,True,True,1,0,1,0,1,0,0
R0897,897,FRAGILE,0.5899396697641791,50.67251633878588,True,True,True,2,False,False,True,0,1,0,1,0,0,0
R0898,898,EASY,2.199973190214348,64.83055198120377,False,True,False,6,False,True,True,0,1,1,1,1,1,1
R0899,899,INFEASIBLE,2.6608966366000053,117.5617196239842,False,False,True,1,True,False,True,0,0,1,0,0,0,0
R0900,900,FRAGILE,0.6364287935672048,91.1544514914248,True,True,True,3,False,False,True,0,1,0,1,0,0,1
R0901,901,FRAGILE,0.3826771436263976,24.725752734889127,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0902,902,EASY,0.6083772779847649,94.14458322198828,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0903,903,EASY,1.3355047472065085,32.85330106218957,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0904,904,EASY,0.9640831360220394,96.89631382928684,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0905,905,FRAGILE,0.5682612491617822,32.008668615356285,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0906,906,FRAGILE,0.5986260343009953,20.413897236436288,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0907,907,FRAGILE,2.381730510381711,93.72205156068088,False,True,False,2,False,True,True,0,0,1,1,0,0,0
R0908,908,INFEASIBLE,2.55520988392586,107.8923638036218,False,False,True,2,True,False,True,0,1,1,0,0,0,0
R0909,909,EASY,0.7554952290146182,97.8830843987392,False,True,False,4,False,True,True,1,1,1,1,0,0,0
R0910,910,EASY,0.6812247692145424,114.08902457199446,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0911,911,EASY,1.519261634958277,50.95351537091228,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0912,912,FRAGILE,1.3233647838792335,92.46859319335516,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0913,913,EASY,1.990615471839218,30.88471325989352,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0914,914,EASY,0.3381524241397098,47.83640147518784,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0915,915,FRAGILE,1.600701049839491,83.28266158313048,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0916,916,EASY,0.961849612902534,20.74016858157445,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0917,917,FRAGILE,1.6775913785237082,22.204746645137966,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0918,918,EASY,1.226246737916134,97.95286944262892,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0919,919,INFEASIBLE,0.4558222742614148,37.336241902615086,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0920,920,EASY,0.6212007711915303,118.9280681214658,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0921,921,INFEASIBLE,0.5148236415198638,30.92612613961156,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0922,922,FRAGILE,0.8464290796200328,68.0053409459718,False,True,False,5,False,True,True,1,1,1,1,1,0,0
R0923,923,FRAGILE,2.0646953872137344,109.08632368942187,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0924,924,EASY,0.4681051186265694,27.90054254261578,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0925,925,FRAGILE,1.3302334087412762,77.16307644768231,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0926,926,INFEASIBLE,1.9833730762878847,93.26668437461367,False,False,True,3,True,False,True,1,0,1,1,0,0,0
R0927,927,INFEASIBLE,1.975424147961526,51.04641986046451,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0928,928,EASY,0.9214815372067626,21.063292493191152,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0929,929,EASY,1.2451115595463331,49.023572180199885,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0930,930,INFEASIBLE,2.4923797038237807,50.48330392397827,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0931,931,EASY,0.392100169239916,106.1659218146072,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0932,932,EASY,0.8202245232567802,61.75659822460712,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0933,933,EASY,0.8720692273620106,115.79932170281708,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0934,934,FRAGILE,0.2388780813259449,23.360983827212472,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0935,935,FRAGILE,1.325592081166699,59.32033783641112,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0936,936,EASY,1.2555879494275242,82.30888826436706,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0937,937,FRAGILE,2.343902783425611,75.02167851639427,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R0938,938,INFEASIBLE,1.6285908456394302,59.04479098474113,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0939,939,INFEASIBLE,1.8814992378913828,60.03802271155353,False,False,True,3,True,False,True,1,1,1,0,0,0,0
R0940,940,EASY,0.2856828881560621,31.16145663754341,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0941,941,FRAGILE,1.2528566076960128,33.50321826792107,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0942,942,EASY,0.9065510845724324,71.60544142396773,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0943,943,EASY,0.74115257971231,72.13302229624297,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0944,944,FRAGILE,2.7395851494433185,45.62401418326012,False,True,False,1,False,True,True,0,0,1,0,0,0,0
R0945,945,EASY,1.0835415326326094,59.657812590882216,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0946,946,FRAGILE,1.5977022055970795,95.8553249084106,False,True,False,5,False,True,True,1,1,1,0,1,1,0
R0947,947,FRAGILE,1.4429769117764892,94.81663270348356,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0948,948,FRAGILE,1.944192617306516,105.98577555458724,True,True,True,1,False,False,True,0,0,0,1,0,0,0
R0949,949,FRAGILE,1.6165430748035656,22.71176087849571,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0950,950,EASY,0.5299554336736653,54.67740886488038,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0951,951,FRAGILE,2.1455220130933927,99.5270117082904,True,True,True,3,False,False,True,1,1,0,1,0,0,0
R0952,952,EASY,0.9729501112172004,79.09871217195621,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0953,953,FRAGILE,1.190904013720122,20.072315888584093,True,True,True,1,False,False,True,0,0,1,0,0,0,0
R0954,954,FRAGILE,1.0314942075591258,50.39435069003791,False,True,False,5,False,True,True,1,1,1,1,0,0,1
R0955,955,FRAGILE,0.3337760836411864,82.02086285296784,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0956,956,FRAGILE,1.6131244266924745,23.29730879783398,False,True,False,6,False,True,True,1,1,1,1,1,0,1
R0957,957,EASY,2.397256774318524,119.26682005743702,False,True,False,3,False,True,True,1,1,1,0,0,0,0
R0958,958,INFEASIBLE,2.047530111087742,59.4079924375034,False,False,True,2,True,False,True,1,0,1,0,0,0,0
R0959,959,EASY,0.3216533430907984,38.96081361857559,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0960,960,FRAGILE,1.2310427394330845,99.06120625250888,False,True,False,2,False,True,True,1,0,1,0,0,0,0
R0961,961,FRAGILE,1.0711309160147189,68.16034806582147,True,True,True,1,False,False,True,0,1,0,0,0,0,0
R0962,962,EASY,0.5972910117992509,92.76751336995416,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0963,963,EASY,1.329873143044787,87.98886465524976,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0964,964,FRAGILE,1.3769676397523658,71.29654411563894,False,True,False,3,False,True,True,1,0,1,0,1,0,0
R0965,965,EASY,1.700252897060015,34.09949576067887,True,True,True,3,False,False,True,1,1,0,1,0,0,0
R0966,966,EASY,1.3396576325385512,22.01863688826935,True,True,True,0,False,False,False,0,0,0,0,0,0,0
R0967,967,FRAGILE,2.0768353305942373,108.02384813731868,False,True,False,2,False,True,True,0,1,1,0,0,0,0
R0968,968,FRAGILE,0.7085266107490606,25.49340320196821,True,True,True,0,False,False,False,0,0,0,0,0,0,0
